卡通頻道,#genre#
第225话 龙神山坠崖事件,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=CThuSrnV7P	
第226话 五彩传说的水中豪宅 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=KPCa5rpXrk	
第227话 五彩传说的水中豪宅 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=EKB52WgcLH	
第228话 蘑菇、山熊与侦探队 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=XC4J5we7p2	
第229话 蘑菇、山熊与侦探队 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=92AqTSSci2	
第230话 怀古饭店的神秘事件,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=cUMlag4tgL	
第231话 复仇海滩 上篇,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=2fMXZJMA69	
第232话 复仇海滩 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=V6GnhwPHhe	
第233话 目暮警官尘封在内心里的秘密 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=zWqpDK9m3t	
第234话 目暮警官尘封在内心里的秘密 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=7QNnkY5ZeZ	
第235话 被召集的名侦探 工藤新一VS怪盗基德 一,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=ivSz69ENZa	
第236话 被召集的名侦探 工藤新一VS怪盗基德 二,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=nleyQyMukF	
第237话 被召集的名侦探 工藤新一VS怪盗基德 三,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=CLRlx6z2so	
第238话 被召集的名侦探 工藤新一VS怪盗基德 四,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=N36obcWEB2	
第239话 满口谎言的委托人 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=BtUk7cwzgG	
第240话 满口谎言的委托人 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=PjszhQCrPq	
第241话 人鱼失踪记（事件篇）,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=la3y6RCiDz	
第242话 人鱼失踪记 推理篇,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=m6y569f3U2	
第243话 人鱼失踪记（解决篇）,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=oNj2c2AB6z	
第244话 生意兴隆的秘密,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=vtCnGm8AsZ	
第245话 战斗游戏的陷阱 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=uVCPWDJCyt	
第246话 战斗游戏的陷阱 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=6qHkXvCMhS	
第247话 暗藏杀机的陶艺教室 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=AXcT2bgPvB	
第248话 暗藏杀机的陶艺教室 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=2vMW46QMHD	
第249话 神秘乘客 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=nDCe5cV2Zt	
第250话 神秘乘客 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=yktBYLAcFH	
第251话 公寓坠楼事件,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=CDAyfX5Gnd	
第252话 未消失的证据 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=cPPK5TL2Xa	
第253话 未消失的证据 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=QLNJ2Ft43h	
第254话 地下酒窖密室,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=6NZjjHKNj9	
第255话 南纪白滨神秘之旅 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=gmwWcA4dYk	
第256话 南纪白滨神秘之旅 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=jMJ7cxQo2F	
第257话 大阪3K事件 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=xeii9WKsXl	
第258话 大阪3K事件 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=TWdehEgDwY	
第259话 新干线护送事件 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=5XovVGnUJy	
第260话 新干线护送事件 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=Z4qTdU57wj	
第261话 元太的灾难,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=mXmNa3wcSh	
第262话 毛利小五郎闹双胞 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=okXzqcUDpn	
第263话 毛利小五郎闹双胞 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=yJKxcVBDYr	
第264话 向日葵馆的枪声,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=DcTt5DxoMQ	
第265话 网中谜 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=gPdCDNLvA5	
第266话 网中谜 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=G6vfxUQP4U	
第267话 医疗森林的不在场证明,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=UjueeL7Mdz	
第268话 偶像的秘密 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=VMvg2vxyeX	
第269话 偶像的秘密 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=ZUH55tMRU2	
第270话 OK牧场的悲剧,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=RFl9j89VrY	
第271话 画中的绑匪,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=BNMWxlMPjx	
第272话 总局刑警恋爱物语４ 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=4FMDp24jSj	
第273话 总局刑警恋爱物语4 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=kTPKS5dsYJ	
第274话 松江玉造连句大战14回合 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=aZStM6xuj4	
第275话 松江玉造连句大战14回合 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=B93xSsLvSu	
第276话 匪夷所思的天谴,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=anFKBCrFkh	
第277话 来自芝加哥的男人 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=T26fcLN5oB	
第278话 来自芝加哥的男人 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=JA6Kp5rJVH	
第279话 摇晃的餐厅,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=U7RgGt4Wlm	
第280话 雪夜的恐怖传说 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=HeCS56eKUv	
第281话 雪夜的恐怖传说 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=MvJEBZk7vU	
第282话 大阪双重疑案（一） 浪花剑客与太阁城,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=5xe3dG8oPZ	
第283话 大阪双重疑案（二） 浪花剑客与太阁城,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=ueMTdMPf9q	
第284话 大阪双重疑案（三） 浪花剑客与太阁城,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=BNttr9jqDM	
第285话 大阪双重疑案（四） 浪花剑客与太阁城,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=KFPrG2L4UX	
第286话 妃英理与小五郎的法庭对决 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=LbMNBqUFny	
第287话 妃英理与小五郎的法庭对决 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=kHDeeD5mxf	
第288话 情人节的真相（事件篇）,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=idRQadUtZy	
第289话 情人节的真相（推理篇）,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=wNjtj3tvWX	
第290话 情人节的真相（解决篇）,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=XrJ5XXN9Uh	
第291话 犯罪的纪念品 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=ycudhJhTtx	
第292话 犯罪的纪念品 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=5QLnBnx4fd	
第293话 情急之下的应变之道 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=QXkNPTYzjm	
第294话 情急之下的应变之道 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=ooZm8SoDEc	
第295话 机智婆婆失踪事件,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=7uREP4N3CX	
第296话 幽灵鬼屋的真相 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=ceJznmeLoV	
第297话 幽灵鬼屋的真相 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=cZcULNP8ZP	
第298话 警察手册遗失事件,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=BDuxQ2vVvt	
第299话 英文老师vs关西名侦探 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=qjreBMQUmp	
第300话 英文老师vs关西名侦探 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=gcVWrbbros	
301 疯狂足球迷 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=GqYtDMwWrK	
302 疯狂足球迷 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=5DT3Czaa2Z	
303 小小目击者,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=MitySTyqC4	
304 假山流水的古怪 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=o444XbCSli	
305 假山流水的古怪 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=NXMuYyUDNZ	
306 中华街的雨中幻影 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=LXfpTDhztn	
307 中华街的雨中幻影 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=PvsdPPvRHQ	
308 工藤新一的纽约事件 事件篇,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=StpwtBrhdB	
309 工藤新一的纽约事件 推理篇,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=ZM8QqL7r8j	
310 工藤新一的纽约事件 解决篇,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=R25pi6rTP8	
311 光彦森林迷失记 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=2h4MoWSKvM	
312 光彦森林迷失记 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=MPCkxff5x5	
313 孤岛之花与海龙宫 事件篇,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=2KJGcsC8rX	
314 孤岛之花与海龙宫 (探索篇）,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=r36XwG7f4q	
315 孤岛之花与海龙宫 解决篇,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=v5ZaySq3Ku	
316 爱与决断的冲击 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=mPVsnf6QxR	
317 爱与决断的冲击 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=kZccgpEw8y	
318 屋形船海钓记,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=2PW59FRlWy	
319 法庭对抗2 妃英理大战九条 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=E4cw6J7tLC	
320 法庭对抗2 妃英理大战九条 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=TMS3jMsnxc	
321 关门海峡的友情与杀机 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=lfL8eK9esK	
322 关门海峡的友情与杀机 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=tlZ4KLqtAV	
323 恶意与圣者的游行 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=8ac9i9GuEf	
324 恶意与圣者的游行 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=la7GvmjSrP	
325 被害人回来了,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=cG8mrlLJhe	
326 撼动警政厅 1200万人质 一,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=ymaQL4Rxd8	
327 撼动警政厅 1200万人质 二,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=oULeaXLmMW	
328 撼动警政厅 1200万人质 三,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=WlErRNVkf9	
329 撼动警政厅 1200万人质 四,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=e6JDLQS9Tx	
330 看不见的嫌犯 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=uvAnNsRc3n	
331 看不见的嫌犯 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=LuwLXxnuJw	
332 残留下来的无声证言 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=qFlJa7PNib	
333 残留下来的无声证言 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=3lbnWjQkRZ	
334 接触黑色组织 交涉篇,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=bBxaqMnmsh	
335 接触黑色组织（追迹篇）,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=q5U33PAmwu	
336 接触黑色组织 决死篇,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=Vbz7UEpNLw	
337 沾染夕阳的女儿节娃娃 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=3tJV4SZGWJ	
338 沾染夕阳的女儿节娃娃 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=gxqkxCGRfe	
339 扶手毁损的瞭望台,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=AaPvnmBDKe	
340 阳光照耀的所在,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=rN3NWJFfhy	
341 被玷污的蒙面英雄 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=xKMMgqdpkV	
342 被玷污的蒙面英雄 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=2VfGVAGGzW	
343 幸运的香烟盒 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=aRo75iPkqa	
344 幸运的香烟盒 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=TyA47TVsB3	
345 忍法制造不在场证明之术,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=wgSbS9KwRn	
346 消失的绑架脱逃车 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=w9AdnVhaav	
347 消失的绑架脱逃车 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=RXfRrFV8yc	
348 服部平次一筹莫展 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=n4HR2Gjryf	
349 服部平次一筹莫展 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=kHl53yR6YM	
350 火焰中的红马 事件篇,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=VWrSDrmLXG	
351 火焰中的红马 搜查篇,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=z9fveFNz6L	
352 火焰中的红马 解决篇,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=5RFZDAHdNZ	
353 生日酒之谜,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=f3lA2HDHNd	
354 用钱买不到的友情 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=sjc9JrYJjr	
355 用钱买不到的友情 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=RkkBZjZAHX	
356 疑惑的辣味咖喱 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=hRfEWXPjnZ	
357 疑惑的辣味咖喱 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=KPuaHoyLDA	
358 相似的两位公主 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=LB662pukSy	
359 相似的两位公主 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=Pe8xrdmBr7	
360 东都现像所的秘密 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=NirAxxaQse	
361 东都现像所的秘密 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=ViR8k6TTZ7	
362 坠落事件的内幕,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=jA4S7QriH8	
363 四台保时捷 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=y8P8laLDyJ	
364 四台保时捷 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=zha3Uxb8pu	
365 隐藏在厕所中的秘密 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=7wttKlGJJ9	
366 隐藏在厕所中的秘密 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=SvvtNs6h2D	
367 豪斯登堡的新娘 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=jntrqQNXGn	
368 豪斯登堡的新娘 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=WExwxHekuB	
369 便利商店的陷阱 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=t8cW7gULvm	
370 便利商店的陷阱 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=cztPZwsTpD	
371 与黑色组织面对面 满月之夜的两起神秘事件 一,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=NwSzrB4NF9	
372 与黑色组织面对面 满月之夜的两起神秘事件 二,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=Fn8pZAgebv	
373 与黑色组织面对面 满月之夜的两起神秘事件 三,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=nJd8o4oydc	
374 与黑色组织面对面 满月之夜的两起神秘事件 四,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=GBMd8XNyjW	
375 与黑色组织面对面 满月之夜的两起神秘事件 五,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=t4e29DR9zx	
376 找寻臀部上的记号 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=j4FcFe9Cag	
377 找寻臀部上的记号 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=9sJFrLyXZq	
378 爱、幽灵与地球遗产 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=RWtTeuldPb	
379 爱、幽灵与地球遗产 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=DyiMzg5iNX	
380 被遗忘的电话 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=2Ed9nu2Yb7	
381 被遗忘的电话 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=STBeeMe97i	
382 钓鱼大赛的悲剧 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=ryNiao844x	
383 钓鱼大赛的悲剧 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=xnd8z6ZhFN	
384 小小的委托人 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=NvcMjJp4hW	
385 小小的委托人 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=8t7ss3PgAC	
386 怪盗基德令人惊异的空中漫步 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=hK2tWdFo48	
387 怪盗基德令人惊异的空中漫步 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=KPMRclihbN	
388 恋人是春天的幻影,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=8WDXE872QQ	
389 总局刑警恋爱物语之五 上集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=3rMVS5mvSs	
390 总局刑警恋爱物语之五 下集,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=HaBWGBJC4D	
391 不可思议的春季甲虫,https://www.xgcartoon.com/user/page_direct?cartoon_id=mingzhentankenanguoyu-qingshangangchang&chapter_id=vBabMnNNGa	
